airport_id,name,country,latitude,longitude
VIAG,Agra Airport / Agra Air Force Station,IN,27.157975,77.961025
VEAB,Prayagraj Airport,IN,25.4401,81.733902
VIAM,Ambala Air Force Station,IN,30.368099,76.816704
VIAR,Sri Guru Ram Das Ji International Airport,IN,31.7096,74.797302
VIBK,Nal Airport,IN,28.070601,73.207199
VIBR,Kullu Manali Airport,IN,31.876699,77.154404
VIBT,Bhatinda Air Force Station,IN,30.2701,74.755798
VIBY,Bareilly Air Force Station,IN,28.4221,79.450798
VICG,Shaheed Bhagat Singh International Airport,IN,30.6735,76.788498
VECX,Kanpur Airport,IN,26.404301,80.410103
VIDD,Safdarjung Airport,IN,28.585453,77.203563
VIDN,Dehradun Jolly Grant Airport,IN,30.189243,78.176651
VIDP,Indira Gandhi International Airport,IN,28.55563,77.09519
VIGG,Kangra Airport,IN,32.164902,76.263018
VIGR,Gwalior Airport,IN,26.29330062866211,78.22779846191406
VIHR,Maharaja Agrasen International Airport,IN,29.186065,75.74142
VIHX,Halwara International Airport,IN,30.748501,75.629799
VIJO,Jodhpur Airport,IN,26.251100540161133,73.04889678955078
VIJP,Jaipur International Airport,IN,26.8242,75.812202
VIJR,Jaisalmer Airport,IN,26.8887,70.864998
VIJU,Jammu Airport,IN,32.688849,74.838152
VIKG,Kishangarh Airport Ajmer,IN,26.591007,74.812956
VIKO,Kota Airport,IN,25.160200119,75.84559631350001
VILD,Ludhiana Airport,IN,30.854700088500977,75.95259857177734
VILH,Leh Kushok Bakula Rimpochee Airport,IN,34.135899,77.546501
VILK,Chaudhary Charan Singh International Airport,IN,26.760599,80.889297
VIMB,Moradabad Airport,IN,28.81746,78.92187
VIPK,Pathankot Airport,IN,32.233611,75.634444
VIPT,Pantnagar Airport,IN,29.0334,79.473701
VISA,Sirsa Air Force Station,IN,29.5606,75.006104
VISR,Sheikh ul Alam International Airport,IN,33.987099,74.7742
VIUX,Udhampur Air Force Station,IN,32.902152,75.155709
VLLB,Luang Phabang International Airport,LA,19.904273,102.167191
VLPS,Pakse International Airport,LA,15.133973,105.779871
VLSK,Savannakhet Airport,LA,16.55660057067871,104.76000213623047
VLSN,Sam Neua Airport,LA,20.4184,104.067001
VLVT,Wattay International Airport,LA,17.985052,102.566692
SGVM,Aeropuerto Nacional Doctor Juan Plate,PY,-22.159371,-57.942395
VMMC,Macau International Airport,MO,22.149599,113.592003
VVLT,Long Thanh International Airport (Under Construction),VN,10.772842,107.040596
VNBW,Gautam Buddha International Airport,NP,27.504636,83.410381
VNJP,Janakpur Airport,NP,26.708799,85.922401
VNKT,Tribhuvan International Airport,NP,27.6966,85.3591
VNLK,Tenzing-Hillary Airport,NP,27.686768,86.729479
VNNG,Nepalgunj Airport,NP,28.1036,81.667
VNPK,Pokhara Domestic Airport,NP,28.200621,83.981203
VNTJ,Taplejung Airport,NP,27.3509,87.69525
VNVT,Biratnagar Airport,NP,26.48150062561035,87.26399993896484
VOBX,Campbell Bay Airport / INS Baaz,IN,7.01304,93.922798
VOAT,Agatti Airport,IN,10.8237,72.176003
VOBG,HAL Airport,IN,12.95,77.668198
VOBI,Bellary Airport,IN,15.162799835205078,76.88279724121094
VOBL,Kempegowda International Airport Bengaluru,IN,13.1979,77.706299
VOBR,Bidar Airport / Bidar Air Force Station,IN,17.9081,77.487099
VOBZ,Vijayawada International Airport,IN,16.530011,80.804888
VOCB,Coimbatore International Airport,IN,11.03,77.043404
VOCI,Cochin International Airport,IN,10.151047,76.400838
VOCL,Calicut International Airport,IN,11.135996,75.955152
VOCP,Kadapa Airport,IN,14.513154,78.769183
VOCX,Car Nicobar Air Force Base,IN,9.153056,92.819273
VODG,Dundigul Air Force Academy,IN,17.627199173,78.4033966064
VOGA,Manohar International Airport,IN,15.744257,73.860625
VOGO,Goa Dabolim International Airport,IN,15.380062,73.833328
VOHS,Rajiv Gandhi International Airport,IN,17.231318,78.429855
VOHY,Begumpet Airport,IN,17.4531,78.467598
VOKN,Kannur International Airport,IN,11.916343,75.544979
VOKU,Kurnool Airport,IN,15.716288,78.16923
VOMD,Madurai Airport,IN,9.83450984955,78.09339904790001
VOML,Mangaluru International Airport,IN,12.95471,74.886812
VOMM,Chennai International Airport,IN,12.990005,80.169296
VOMY,Mysore Airport,IN,12.229751,76.653683
VOPB,Veer Savarkar International Airport / INS Utkrosh,IN,11.640194,92.72902
VOPC,Pondicherry Airport,IN,11.968,79.812
VOPN,Sri Sathya Sai Airport,IN,14.1492996216,77.7910995483
VORY,Rajahmundry Airport,IN,17.105799,81.813204
VOSM,Salem Airport,IN,11.78330039978,78.06559753418
VOTP,Tirupati International Airport,IN,13.631988,79.539869
VOTR,Tiruchirappalli International Airport,IN,10.762915,78.717741
VOTV,Thiruvananthapuram International Airport,IN,8.481889,76.920029
VQGP,Gelephu Airport,BT,26.88456,90.46412
VQPR,Paro International Airport,BT,27.4032,89.424599
VRDA,Maafaru International Airport,MV,5.817407,73.468404
VRMG,Gan International Airport,MV,-0.692975,73.152627
VRMH,Hanimaadhoo International Airport,MV,6.743235,73.167072
VRMK,Kadhdhoo Airport,MV,1.8591699600219727,73.52189636230469
VRMM,Velana International Airport,MV,4.19183,73.529099
VRMT,Kaadedhdhoo Airport,MV,0.488131,72.996902
VRMV,Villa International Airport Maamigili,MV,3.471751,72.832633
VTBD,Don Mueang International Airport,TH,13.9126,100.607002
VTBK,Kamphaeng Saen Airport,TH,14.1020002365,99.9171981812
VTBL,Khok Kathiam Airport,TH,14.87462,100.663397
VTBO,Trat Airport,TH,12.2746,102.319
VTBS,Suvarnabhumi Airport,TH,13.6811,100.747002
VTBU,U-Tapao–Rayong–Pattaya International Airport,TH,12.6799,101.004997
VTCC,Chiang Mai International Airport,TH,18.766799926799997,98.962600708
VTCH,Mae Hong Son Airport,TH,19.3013,97.9758
VTCL,Lampang Airport,TH,18.27090072631836,99.50420379638672
VTCN,Nan Airport,TH,18.807899475097656,100.78299713134766
VTCP,Phrae Airport,TH,18.1322,100.165001
VTCT,Mae Fah Luang - Chiang Rai International Airport,TH,19.952299,99.882896
VTPB,Phetchabun Airport,TH,16.6760005951,101.194999695
VTPH,Hua Hin Airport,TH,12.6361999512,99.951499939
VTPI,Takhli Royal Thai Air Force Base,TH,15.2773,100.295998
VTPM,Mae Sot Airport,TH,16.699899673461914,98.54509735107422
VTPO,Sukhothai Airport,TH,17.238000869750977,99.81819915771484
VTPP,Phitsanulok Airport,TH,16.7829,100.278999
VTPT,Tak Airport,TH,16.896,99.253304
VTSB,Surat Thani Airport,TH,9.13259983063,99.135597229
VTSC,Narathiwat Airport,TH,6.5199198722839355,101.74299621582031
VTSE,Chumphon Airport,TH,10.7112,99.361702
VTSF,Nakhon Si Thammarat Airport,TH,8.539620399475098,99.9447021484375
VTSG,Krabi International Airport,TH,8.095591,98.988955
VTSH,Songkhla Airport,TH,7.186560153961182,100.60800170898438
VTSK,Pattani Airport,TH,6.78546,101.153999
VTSM,Samui International Airport,TH,9.54779,100.061996
VTSN,Cha Eian Airport,TH,8.47115,99.955597
VTSP,Phuket International Airport,TH,8.113257,98.3174
VTSR,Ranong Airport,TH,9.77762,98.585503
VTSS,Hat Yai International Airport,TH,6.93321,100.392998
VTST,Trang Airport,TH,7.50874,99.6166
VTUD,Udon Thani International Airport,TH,17.386186,102.788577
VTUI,Sakon Nakhon Airport,TH,17.195100784301758,104.11900329589844
VTUJ,Surin Airport,TH,14.868300437927,103.49800109863
VTUK,Khon Kaen Airport,TH,16.466600418099997,102.783996582
VTUL,Loei Airport,TH,17.43910026550293,101.72200012207031
VTUO,Buri Ram Airport,TH,15.2295,103.252998
VTUQ,Nakhon Ratchasima Airport,TH,14.9495,102.313004
VTUU,Ubon Ratchathani Airport,TH,15.2512998581,104.870002747
VTUV,Roi Et Airport,TH,16.1168,103.774002
VTUW,Nakhon Phanom Airport,TH,17.383801,104.642998
VVBM,Buon Ma Thuot Airport,VN,12.668299675,108.120002747
VVCI,Cat Bi International Airport,VN,20.817428,106.724315
VVCM,Cà Mau Airport,VN,9.177667,105.177778
VVCR,Cam Ranh International Airport / Cam Ranh Air Base,VN,11.9982,109.219002
VVCS,Con Dao Airport,VN,8.73183,106.633003
VVCT,Can Tho International Airport,VN,10.083397,105.709371
VVDB,Dien Bien Phu Airport,VN,21.3974990845,103.008003235
VVDH,Dong Hoi Airport,VN,17.515,106.590556
VVDL,Lien Khuong Airport,VN,11.750556,108.366997
VVDN,Da Nang International Airport,VN,16.0439,108.198997
VVGL,Gia Lam Air Base,VN,21.040501,105.886002
VVNB,Noi Bai International Airport,VN,21.221201,105.806999
VVPB,Phu Bai International Airport,VN,16.400628,107.703094
VVPC,Phu Cat Airport,VN,13.955,109.042
VVPK,Pleiku Airport,VN,14.004500389099121,108.01699829101562
VVPQ,Phú Quốc International Airport,VN,10.169783,103.99353
VVRG,Rach Gia Airport,VN,9.95802997234,105.132379532
VVTH,Dong Tac Airport,VN,13.0496,109.334
VVTS,Tan Son Nhat International Airport,VN,10.8188,106.652
VVVD,Van Don International Airport,VN,21.120693,107.41539
VVVH,Vinh Airport,VN,18.7376003265,105.67099762
VYDW,Dawei Airport,MM,14.1039,98.203598
VYHH,Heho Airport,MM,20.74714,96.792029
VYKG,Kengtung Airport,MM,21.301599502563477,99.63600158691406
VYKP,Kyaukpyu Airport,MM,19.42639923095703,93.53479766845703
VYKT,Kawthoung Airport,MM,10.049300193786621,98.53800201416016
VYLK,Loikaw Airport,MM,19.691499710083008,97.21479797363281
VYLS,Lashio Airport,MM,22.9778995513916,97.752197265625
VYMD,Mandalay International Airport,MM,21.702199935913086,95.97789764404297
VYME,Myeik Airport,MM,12.439800262451172,98.62149810791016
VYMK,Myitkyina Airport,MM,25.3836,97.351898
VYML,Meiktila Air Base,MM,20.88640022277832,95.89279174804688
VYMO,Momeik Airport,MM,23.092500686645508,96.64530181884766
VYMS,Mong Hsat Airport,MM,20.516799926757812,99.25679779052734
VYNP,Nampong Air Base,MM,25.354400634799998,97.2951965332
VYNS,Namsang Airport,MM,20.890499114990234,97.73590087890625
VYNT,Nay Pyi Taw International Airport,MM,19.623501,96.200996
VYPT,Putao Airport,MM,27.32990074157715,97.42630004882812
VYST,Shante Air Base,MM,20.941699981689453,95.91449737548828
VYSW,Sittwe Airport,MM,20.133165,92.870693
VYTD,Thandwe Airport,MM,18.4606990814209,94.30010223388672
VYTL,Tachileik Airport,MM,20.483800888061523,99.9354019165039
VYYY,Yangon International Airport,MM,16.907300949099998,96.1332015991
WAAA,Sultan Hasanuddin International Airport,ID,-5.075539,119.553702
WABB,Frans Kaisiepo Airport,ID,-1.19002,136.108002
WABI,Douw Aturure Airport,ID,-3.397973,135.393071
WABO,Stevanus Rumbewas Airport,ID,-1.82842,136.062402
WAYY,Mozes Kilangin Airport,ID,-4.52978,136.887388
WADB,Sultan Muhammad Salahuddin Airport,ID,-8.537184,118.685002
WADD,Denpasar I Gusti Ngurah Rai International Airport,ID,-8.748409,115.167123
WADL,Lombok International Airport,ID,-8.759962,116.278169
WAEE,Sultan Babullah Airport,ID,0.831012,127.381611
WAEW,Pitu Airport,ID,2.04599,128.324997
WAFB,Toraja Airport,ID,-3.184359,119.919104
WAFF,Mutiara - SIS Al-Jufrie Airport,ID,-0.916462,119.908647
WAFP,Kasiguncu Airport,ID,-1.414121,120.659241
WAFW,Syukuran Aminuddin Amir Airport,ID,-1.035893,122.773934
WAGG,Tjilik Riwut Airport,ID,-2.227146,113.943388
WAHI,Yogyakarta International Airport,ID,-7.905338,110.057264
WAHL,Tunggul Wulung Airport,ID,-7.64506,109.033997
WAJJ,Dortheys Hiyo Eluay International Airport,ID,-2.579627,140.519857
WAJO,Oksibil Airport,ID,-4.9071,140.6277
WAKK,Mopah International Airport,ID,-8.523898,140.419693
WAKT,Tanah Merah Airport,ID,-6.09669,140.303521
WALK,Nusantara International Airport,ID,-1.16053,116.71193
WALL,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,ID,-1.268342,116.89452
WAQQ,Juwata International Airport / Suharnoko Harbani AFB,ID,3.325145,117.564169
WALS,Aji Pangeran Tumenggung Pranoto International Airport,ID,-0.374478,117.250128
WAMH,Naha Airport,ID,3.68478,125.527162
WAMM,Sam Ratulangi International Airport,ID,1.548591,124.92625
WAON,Warukin Airport,ID,-2.21656,115.435997
WAOO,Syamsudin Noor International Airport,ID,-3.440112,114.761209
WAPF,Karel Sadsuitubun Airport,ID,-5.760278,132.759444
WAPN,Namniwel Airport,ID,-3.143159,126.976469
WAPP,Pattimura International Airport,ID,-3.71026,128.089005
WAQT,Kalimarau Airport,ID,2.14776,117.430705
WARA,Abdul Rachman Saleh Airport,ID,-7.929099,112.714233
WAHH,Adisutjipto International Airport,ID,-7.78818,110.431999
WAHQ,Adisoemarmo International Airport,ID,-7.516044,110.757492
WARR,Juanda International Airport,ID,-7.37983,112.787003
WAHS,Jenderal Ahmad Yani Airport,ID,-6.970732,110.373244
WASF,Fakfak Airport,ID,-2.920508,132.267011
WASK,Utarom Airport,ID,-3.6446,133.695116
WASO,Babo Airport,ID,-2.53224,133.438995
WAUU,Rendani Airport,ID,-0.891833,134.048996
WASS,Domine Eduard Osok Airport,ID,-0.894,131.287
WATT,El Tari Airport,ID,-10.1716,123.670998
WAVV,Wamena Airport,ID,-4.097324,138.952417
WAWD,Matahora Airport,ID,-5.292123,123.636233
WAWP,Sangia Nibandera Airport,ID,-4.338158,121.524047
WBGB,Bintulu Airport,MY,3.12385010719,113.019996643
WBGG,Kuching International Airport,MY,1.487364,110.352859
WBGJ,Limbang Airport,MY,4.808300018310547,115.01000213623047
WBGK,Mukah Airport,MY,2.881944,112.043333
WBGM,Marudi Airport,MY,4.178734,114.330318
WBGR,Miri Airport,MY,4.32201,113.987
WBGS,Sibu Airport,MY,2.2616,111.985001
WBGZ,Bario Airport,MY,3.734648,115.478548
WBKD,Lahad Datu Airport,MY,5.03241,118.32376
WBKK,Kota Kinabalu International Airport,MY,5.932743,116.049324
WBKL,Labuan Airport,MY,5.301667,115.248333
WBKS,Sandakan Airport,MY,5.900899887084961,118.05899810791016
WBKW,Tawau Airport,MY,4.31338,118.12152
WBMU,Mulu Airport,MY,4.048329830169678,114.80500030517578
WBSB,Brunei International Airport,BN,4.9442,114.928001
WIBB,Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,ID,0.458647,101.444321
WIBD,Pinang Kampai Airport,ID,1.609026,101.433493
WIBJ,Japura Airport,ID,-0.352808,102.334999
WICA,Kertajati International Airport,ID,-6.647384,108.165561
WICC,Husein Sastranegara International Airport,ID,-6.90063,107.575996
WIDD,Hang Nadim International Airport,ID,1.12103,104.119003
WIDN,Raja Haji Fisabilillah International Airport,ID,0.92397,104.53341
WIHH,Halim Perdanakusuma International Airport,ID,-6.266989,106.890318
WIII,Soekarno-Hatta International Airport,ID,-6.12557,106.655998
WILL,Radin Inten II International Airport,ID,-5.246803,105.182531
WIMB,Binaka Airport,ID,1.166275,97.705196
WIME,Aek Godang Airport,ID,1.4001,99.430496
WIMK,Soewondo Air Force Base,ID,3.558425,98.672275
WIMM,Kualanamu International Airport,ID,3.637847,98.870566
WIMS,Dr. Ferdinand Lumban Tobing Airport,ID,1.557127,98.887145
WIMU,Alas Leuser Airport,ID,3.391456,97.863726
WIOG,Nanga Pinoh Airport,ID,-0.34864,111.746155
WIOK,Rahadi Osman Airport,ID,-1.817165,109.963469
WIDO,Ranai Airport,ID,3.90871,108.388
WIOO,Supadio International Airport,ID,-0.152258,109.404493
WIOP,Pangsuma Airport,ID,0.834579,112.940217
WIOS,Tebelian Airport,ID,-0.045214,111.458049
WIKK,Depati Amir Airport,ID,-2.1622,106.139
WIGG,Fatmawati Soekarno Airport,ID,-3.8637,102.338997
WIPP,Sultan Mahmud Badaruddin II Airport,ID,-2.897653,104.698147
WIPQ,Pendopo Airport,ID,-3.2860701084136963,103.87999725341797
WIEE,Minangkabau International Airport,ID,-0.785964,100.280384
WITC,Cut Nyak Dhien Airport,ID,4.040998,96.253312
WITK,Rembele Airport,ID,4.72113,96.851943
WITL,Lhok Sukon Airport,ID,5.06951,97.259201
WITT,Sultan Iskandar Muda International Airport,ID,5.525087,95.41997
WMAP,Kluang Airport,MY,2.04138994217,103.306999207
WMBT,Tioman Airport,MY,2.81818,104.160004
WMKA,Sultan Abdul Halim Airport,MY,6.189670085906982,100.39800262451172
WMKB,RMAF Butterworth Air Base,MY,5.46592,100.390999
WMKC,Sultan Ismail Petra Airport,MY,6.1668500900268555,102.29299926757812
WMKD,Kuantan Airport,MY,3.7753899097442627,103.20899963378906
WMKE,Kerteh Airport,MY,4.53722,103.427002
WMKI,Sultan Azlan Shah Airport,MY,4.56733,101.091643
WMKJ,Senai International Airport,MY,1.64131,103.669998
WMKK,Kuala Lumpur International Airport,MY,2.74558,101.709999
WMKL,Langkawi International Airport,MY,6.32973,99.728699
WMKM,Malacca International Airport,MY,2.265613,102.252778
WMKN,Sultan Mahmud Airport,MY,5.3826398849487305,103.10299682617188
WMKP,Penang International Airport,MY,5.296303,100.276185
WMSA,Sultan Abdul Aziz Shah International Airport,MY,3.13058,101.549004
WPDB,"Commander in Chief of FALINTIL, Kay Rala Xanana Gusmão, International Airport",TL,-9.301856,125.286302
WPDL,Presidente Nicolau Lobato International Airport,TL,-8.546562,125.524507
WPEC,Baucau Airport,TL,-8.486479,126.399981
WPOC,Oecusse Route of the Sandalwood International Airport,TL,-9.198419,124.337873
WSAC,Changi Air Base (East),SG,1.3441400528,104.009002686
WSAG,Sembawang Air Base,SG,1.42526,103.813004
WSAP,Paya Lebar Air Base,SG,1.36042,103.910004
WSAT,Tengah Air Base,SG,1.387561,103.708291
WSSL,Seletar Airport,SG,1.41555,103.86673
WSSS,Singapore Changi Airport,SG,1.35019,103.994003
XRMU,Khankala Air Base,RU,43.2981,45.7841
XRWL,Lebyazhye Air Base,RU,50.201698,45.208302
YABA,Albany Airport,AU,-34.943333,117.808889
YAMB,RAAF Base Amberley,AU,-27.635381,152.711223
YARA,Ararat Airport,AU,-37.309978,142.988688
YARM,Armidale Airport,AU,-30.528099060099997,151.617004395
YAYE,Ayers Rock Connellan Airport,AU,-25.185913,130.97703
YBAR,Barcaldine Airport,AU,-23.566268,145.302086
YBAS,Alice Springs Airport,AU,-23.806588,133.903427
YBBN,Brisbane International Airport,AU,-27.384199142456055,153.11700439453125
YBCG,Gold Coast Airport,AU,-28.165962,153.506641
YBCK,Blackall Airport,AU,-24.431678,145.429716
YBCS,Cairns International Airport,AU,-16.878921,145.74948
YBCV,Charleville Airport,AU,-26.4132995605,146.261993408
YBDV,Birdsville Airport,AU,-25.897499084472656,139.34800720214844
YBHI,Broken Hill Airport,AU,-32.0013999939,141.472000122
YBHM,Hamilton Island Airport,AU,-20.3581008911,148.95199585
YBIE,Bedourie Airport,AU,-24.3461,139.460007
YBKE,Bourke Airport,AU,-30.039199829101562,145.95199584960938
YBLA,Benalla Airport,AU,-36.551899,146.007004
YBMA,Mount Isa Airport,AU,-20.66638,139.488468
YBMK,Mackay Airport,AU,-21.170816,149.182588
YBNA,Ballina Byron Gateway Airport,AU,-28.833236,153.561471
YBNS,Bairnsdale Airport,AU,-37.887539,147.569379
YBOK,Oakey Army Aviation Centre,AU,-27.409262,151.736727
YBOU,Boulia Airport,AU,-22.913299560546875,139.89999389648438
YBPN,Proserpine Whitsunday Coast Airport,AU,-20.494416,148.553583
YBRK,Rockhampton Airport,AU,-23.380019,150.475359
YBRM,Broome International Airport,AU,-17.949194,122.2283
YBRN,Balranald Airport,AU,-34.624834,143.577114
YBRW,Brewarrina Airport,AU,-29.975792,146.81438
YBSU,Sunshine Coast Airport,AU,-26.593324,153.08319
YBTH,Bathurst Airport,AU,-33.406817,149.651161
YBTI,Bathurst Island Airport,AU,-11.764966,130.615774
YBTL,Townsville Airport / RAAF Base Townsville,AU,-19.252904,146.766512
YBTR,Blackwater Airport,AU,-23.6031,148.807007
YBUD,Bundaberg Airport,AU,-24.905039,152.322612
YBWP,Weipa Airport,AU,-12.677493,141.922618
YBWW,Toowoomba Wellcamp Airport,AU,-27.558332,151.793335
YCAR,Carnarvon Airport,AU,-24.884337,113.666393
YCBA,Cobar Airport,AU,-31.538299560546875,145.79400634765625
YCBB,Coonabarabran Airport,AU,-31.3325,149.266998
YCBP,Coober Pedy Airport,AU,-29.038312,134.722166
YCCA,Chinchilla Airport,AU,-26.771947,150.617571
YCCY,Cloncurry Airport,AU,-20.668600082399998,140.503997803
YCDU,Ceduna Airport,AU,-32.13059997558594,133.7100067138672
YCEE,Cleve Airport,AU,-33.709702,136.505005
YCFS,Coffs Harbour Airport,AU,-30.320601,153.115997
YCIN,RAAF Base Curtin,AU,-17.581389,123.828333
YCKN,Cooktown Airport,AU,-15.443649,145.183221
YCMT,Clermont Airport,AU,-22.7731,147.621002
YCMU,Cunnamulla Airport,AU,-28.030000686645508,145.6219940185547
YCNM,Coonamble Airport,AU,-30.980946,148.377833
